geo_name,age_group,pop,country
Nyandeni (EC155),75+ years,8760.446271500332,SOUTH AFRICA
Mhlontlo (EC156),25-29 years,14498.078185195673,SOUTH AFRICA
Mhlontlo (EC156),30-34 years,11876.1862703841,SOUTH AFRICA
Mhlontlo (EC156),35-39 years,9410.484518861951,SOUTH AFRICA
Mhlontlo (EC156),40-44 years,7351.865221835667,SOUTH AFRICA
Mhlontlo (EC156),45-49 years,6650.286042004378,SOUTH AFRICA
Mhlontlo (EC156),50-54 years,5740.974247991618,SOUTH AFRICA
Mhlontlo (EC156),55-59 years,6430.595615840035,SOUTH AFRICA
Mhlontlo (EC156),60-64 years,5095.3539708929775,SOUTH AFRICA
Mhlontlo (EC156),65-69 years,4840.610380734918,SOUTH AFRICA
Mhlontlo (EC156),70-74 years,2968.822177822249,SOUTH AFRICA
Mhlontlo (EC156),75+ years,7749.227334876754,SOUTH AFRICA
King Sabata Dalindyebo (EC157),25-29 years,53335.21134369173,SOUTH AFRICA
King Sabata Dalindyebo (EC157),30-34 years,41590.84790203428,SOUTH AFRICA
King Sabata Dalindyebo (EC157),35-39 years,30699.740297913988,SOUTH AFRICA
King Sabata Dalindyebo (EC157),40-44 years,22670.395851897025,SOUTH AFRICA
King Sabata Dalindyebo (EC157),45-49 years,17294.68131037197,SOUTH AFRICA
King Sabata Dalindyebo (EC157),50-54 years,14187.898370225415,SOUTH AFRICA
King Sabata Dalindyebo (EC157),55-59 years,13649.589909163056,SOUTH AFRICA
King Sabata Dalindyebo (EC157),60-64 years,11027.230006555777,SOUTH AFRICA
King Sabata Dalindyebo (EC157),65-69 years,7767.26477908625,SOUTH AFRICA
King Sabata Dalindyebo (EC157),70-74 years,6171.379786626187,SOUTH AFRICA
King Sabata Dalindyebo (EC157),75+ years,12083.599685697,SOUTH AFRICA
Matatiele (EC441),25-29 years,16208.205132267934,SOUTH AFRICA
Matatiele (EC441),30-34 years,13926.491549328428,SOUTH AFRICA
Matatiele (EC441),35-39 years,10151.674226642423,SOUTH AFRICA
Matatiele (EC441),40-44 years,7058.059285832422,SOUTH AFRICA
Matatiele (EC441),45-49 years,6287.2649904980735,SOUTH AFRICA
Matatiele (EC441),50-54 years,5779.914368289617,SOUTH AFRICA
Matatiele (EC441),55-59 years,6754.01179445768,SOUTH AFRICA
Matatiele (EC441),60-64 years,5513.576711069652,SOUTH AFRICA
Matatiele (EC441),65-69 years,5356.674423390298,SOUTH AFRICA
Matatiele (EC441),70-74 years,3491.0212442261645,SOUTH AFRICA
Matatiele (EC441),75+ years,7415.8044429441725,SOUTH AFRICA
Umzimvubu (EC442),25-29 years,16264.283624957367,SOUTH AFRICA
Umzimvubu (EC442),30-34 years,13728.249989808319,SOUTH AFRICA
Umzimvubu (EC442),35-39 years,9708.797606320322,SOUTH AFRICA
Umzimvubu (EC442),40-44 years,6966.909227493461,SOUTH AFRICA
Umzimvubu (EC442),45-49 years,5778.617859472459,SOUTH AFRICA
Umzimvubu (EC442),50-54 years,5366.753953803511,SOUTH AFRICA
Umzimvubu (EC442),55-59 years,5893.9768051972715,SOUTH AFRICA
Umzimvubu (EC442),60-64 years,5019.336180554758,SOUTH AFRICA
Umzimvubu (EC442),65-69 years,4563.249675700187,SOUTH AFRICA
Umzimvubu (EC442),70-74 years,3424.0503742412316,SOUTH AFRICA
Umzimvubu (EC442),75+ years,7233.351143953805,SOUTH AFRICA
Mbizana (EC443),25-29 years,22813.928195348453,SOUTH AFRICA
Mbizana (EC443),30-34 years,17295.975984751178,SOUTH AFRICA
Mbizana (EC443),35-39 years,12273.043050045086,SOUTH AFRICA
Mbizana (EC443),40-44 years,10115.758481797428,SOUTH AFRICA
Mbizana (EC443),45-49 years,7966.227207076603,SOUTH AFRICA
Mbizana (EC443),50-54 years,7598.022363789222,SOUTH AFRICA
Mbizana (EC443),55-59 years,5784.253090865493,SOUTH AFRICA
Mbizana (EC443),60-64 years,5559.451021630108,SOUTH AFRICA
Mbizana (EC443),65-69 years,4030.876588815112,SOUTH AFRICA
Mbizana (EC443),70-74 years,4599.817672649313,SOUTH AFRICA
Mbizana (EC443),75+ years,9782.274053676349,SOUTH AFRICA
Ntabankulu (EC444),25-29 years,10015.487727533267,SOUTH AFRICA
Ntabankulu (EC444),30-34 years,7649.65956351105,SOUTH AFRICA
Ntabankulu (EC444),35-39 years,5266.517754217947,SOUTH AFRICA
Ntabankulu (EC444),40-44 years,3979.451482637135,SOUTH AFRICA
Ntabankulu (EC444),45-49 years,3606.337815529564,SOUTH AFRICA
Ntabankulu (EC444),50-54 years,3317.756055517113,SOUTH AFRICA
Ntabankulu (EC444),55-59 years,3171.2403744125336,SOUTH AFRICA
Ntabankulu (EC444),60-64 years,2730.887114034755,SOUTH AFRICA
Ntabankulu (EC444),65-69 years,2103.244830100269,SOUTH AFRICA
Ntabankulu (EC444),70-74 years,2137.969475651027,SOUTH AFRICA
Ntabankulu (EC444),75+ years,5112.412427013666,SOUTH AFRICA
Letsemeng (FS161),25-29 years,3304.87921224921,SOUTH AFRICA
Letsemeng (FS161),30-34 years,3555.374127060946,SOUTH AFRICA
Letsemeng (FS161),35-39 years,2886.586547566878,SOUTH AFRICA
Letsemeng (FS161),40-44 years,2388.0535066357743,SOUTH AFRICA
Letsemeng (FS161),45-49 years,2185.850690975084,SOUTH AFRICA
Letsemeng (FS161),50-54 years,1913.528435412735,SOUTH AFRICA
Letsemeng (FS161),55-59 years,1390.4385637456953,SOUTH AFRICA
Letsemeng (FS161),60-64 years,1145.14702120821,SOUTH AFRICA
Letsemeng (FS161),65-69 years,991.2963628196342,SOUTH AFRICA
Letsemeng (FS161),70-74 years,697.4318266107834,SOUTH AFRICA
Letsemeng (FS161),75+ years,809.4190411445663,SOUTH AFRICA
Kopanong (FS162),25-29 years,4189.724084990885,SOUTH AFRICA
Kopanong (FS162),30-34 years,3885.420782473573,SOUTH AFRICA
Kopanong (FS162),35-39 years,3271.5304654565443,SOUTH AFRICA
Kopanong (FS162),40-44 years,2908.923343923356,SOUTH AFRICA
Kopanong (FS162),45-49 years,2530.273210312293,SOUTH AFRICA
Kopanong (FS162),50-54 years,2024.8870591549571,SOUTH AFRICA
Kopanong (FS162),55-59 years,1816.0603416033723,SOUTH AFRICA
Kopanong (FS162),60-64 years,1651.0324221304613,SOUTH AFRICA
Kopanong (FS162),65-69 years,1403.235551254241,SOUTH AFRICA
Kopanong (FS162),70-74 years,887.869961263103,SOUTH AFRICA
Kopanong (FS162),75+ years,1131.9912318698532,SOUTH AFRICA
Mohokare (FS163),25-29 years,2977.6053480496885,SOUTH AFRICA
Mohokare (FS163),30-34 years,2601.6853091181765,SOUTH AFRICA
Mohokare (FS163),35-39 years,2175.1836987084944,SOUTH AFRICA
Mohokare (FS163),40-44 years,1712.4942255097276,SOUTH AFRICA
Mohokare (FS163),45-49 years,1533.8991474221516,SOUTH AFRICA
Mohokare (FS163),50-54 years,1275.950207706985,SOUTH AFRICA
Mohokare (FS163),55-59 years,1108.8010324252286,SOUTH AFRICA
Mohokare (FS163),60-64 years,906.4206508159368,SOUTH AFRICA
Mohokare (FS163),65-69 years,758.8948934516625,SOUTH AFRICA
Mohokare (FS163),70-74 years,790.7440460382786,SOUTH AFRICA
Mohokare (FS163),75+ years,805.064211213956,SOUTH AFRICA
Masilonyana (FS181),25-29 years,5105.650799354018,SOUTH AFRICA
Masilonyana (FS181),30-34 years,5967.551220090093,SOUTH AFRICA
Masilonyana (FS181),35-39 years,5323.185640299081,SOUTH AFRICA
Masilonyana (FS181),40-44 years,4548.917996065478,SOUTH AFRICA
Masilonyana (FS181),45-49 years,3590.362407723941,SOUTH AFRICA
Masilonyana (FS181),50-54 years,3159.233653118411,SOUTH AFRICA
Masilonyana (FS181),55-59 years,2652.8716665245647,SOUTH AFRICA
Masilonyana (FS181),60-64 years,2104.763015294958,SOUTH AFRICA
Masilonyana (FS181),65-69 years,1478.614248709935,SOUTH AFRICA
Masilonyana (FS181),70-74 years,1152.5010344352982,SOUTH AFRICA
Masilonyana (FS181),75+ years,1053.7763178239643,SOUTH AFRICA
Tokologo (FS182),25-29 years,2405.8577990584818,SOUTH AFRICA
Tokologo (FS182),30-34 years,3082.199751388599,SOUTH AFRICA
Tokologo (FS182),35-39 years,2868.0723216072124,SOUTH AFRICA
Tokologo (FS182),40-44 years,1928.1917513798949,SOUTH AFRICA
Tokologo (FS182),45-49 years,1464.781091880851,SOUTH AFRICA
Tokologo (FS182),50-54 years,1330.660755431827,SOUTH AFRICA
Tokologo (FS182),55-59 years,1396.7836986528541,SOUTH AFRICA
Tokologo (FS182),60-64 years,1151.3893972449694,SOUTH AFRICA
Tokologo (FS182),65-69 years,921.5803632641517,SOUTH AFRICA
Tokologo (FS182),70-74 years,391.62058225219846,SOUTH AFRICA
Tokologo (FS182),75+ years,634.4192283284812,SOUTH AFRICA
Tswelopele (FS183),25-29 years,4271.746387258849,SOUTH AFRICA
Tswelopele (FS183),30-34 years,3987.753877595551,SOUTH AFRICA
Tswelopele (FS183),35-39 years,3410.9986872285945,SOUTH AFRICA
Tswelopele (FS183),40-44 years,2746.029740998779,SOUTH AFRICA
Tswelopele (FS183),45-49 years,2132.0232362195543,SOUTH AFRICA
Tswelopele (FS183),50-54 years,1697.9419089016078,SOUTH AFRICA
Tswelopele (FS183),55-59 years,2026.6284722051857,SOUTH AFRICA
Tswelopele (FS183),60-64 years,1605.2168959266987,SOUTH AFRICA
Tswelopele (FS183),65-69 years,1296.6244975006634,SOUTH AFRICA
Tswelopele (FS183),70-74 years,766.4973640612318,SOUTH AFRICA
Tswelopele (FS183),75+ years,941.7123631794633,SOUTH AFRICA
Matjhabeng (FS184),25-29 years,37436.101563874225,SOUTH AFRICA
Matjhabeng (FS184),30-34 years,35770.41472303858,SOUTH AFRICA
Matjhabeng (FS184),35-39 years,29639.238734527164,SOUTH AFRICA
Matjhabeng (FS184),40-44 years,26928.799515268474,SOUTH AFRICA
Matjhabeng (FS184),45-49 years,26410.43690793063,SOUTH AFRICA
Matjhabeng (FS184),50-54 years,24466.947005852344,SOUTH AFRICA
Matjhabeng (FS184),55-59 years,19894.73202004924,SOUTH AFRICA
Matjhabeng (FS184),60-64 years,15335.927240939189,SOUTH AFRICA
Matjhabeng (FS184),65-69 years,10878.808671107003,SOUTH AFRICA
Matjhabeng (FS184),70-74 years,7329.335463921574,SOUTH AFRICA
Matjhabeng (FS184),75+ years,6414.463520358771,SOUTH AFRICA
Nala (FS185),25-29 years,7368.905707664444,SOUTH AFRICA
Nala (FS185),30-34 years,7532.119125107636,SOUTH AFRICA
Nala (FS185),35-39 years,6117.945783021543,SOUTH AFRICA
Nala (FS185),40-44 years,4475.565128788254,SOUTH AFRICA
Nala (FS185),45-49 years,3463.120616098997,SOUTH AFRICA
Nala (FS185),50-54 years,3505.93823482639,SOUTH AFRICA
Nala (FS185),55-59 years,3985.6943853258963,SOUTH AFRICA
Nala (FS185),60-64 years,3800.9991314617773,SOUTH AFRICA
Nala (FS185),65-69 years,2898.517679437753,SOUTH AFRICA
Nala (FS185),70-74 years,1608.685372302376,SOUTH AFRICA
Nala (FS185),75+ years,1393.7596001151815,SOUTH AFRICA
Setsoto (FS191),25-29 years,11215.759148075189,SOUTH AFRICA
Setsoto (FS191),30-34 years,10844.71107786378,SOUTH AFRICA
Setsoto (FS191),35-39 years,8792.879972520599,SOUTH AFRICA
Setsoto (FS191),40-44 years,6241.2410798560395,SOUTH AFRICA
Setsoto (FS191),45-49 years,4768.276216048495,SOUTH AFRICA
Setsoto (FS191),50-54 years,3912.060935850009,SOUTH AFRICA
Setsoto (FS191),55-59 years,3655.229447421244,SOUTH AFRICA
Setsoto (FS191),60-64 years,3248.357188619003,SOUTH AFRICA
Setsoto (FS191),65-69 years,2987.6750791622385,SOUTH AFRICA
Setsoto (FS191),70-74 years,2053.7649122827333,SOUTH AFRICA
Setsoto (FS191),75+ years,2207.6996162188807,SOUTH AFRICA
Dihlabeng (FS192),25-29 years,14597.684089601444,SOUTH AFRICA
Dihlabeng (FS192),30-34 years,15196.278077276173,SOUTH AFRICA
Dihlabeng (FS192),35-39 years,11704.396484736622,SOUTH AFRICA
Dihlabeng (FS192),40-44 years,9033.545422708208,SOUTH AFRICA
Dihlabeng (FS192),45-49 years,6918.65417496364,SOUTH AFRICA
Dihlabeng (FS192),50-54 years,5711.002107582081,SOUTH AFRICA
Dihlabeng (FS192),55-59 years,4543.5519067815,SOUTH AFRICA
Dihlabeng (FS192),60-64 years,4214.000454537474,SOUTH AFRICA
Dihlabeng (FS192),65-69 years,3195.654593247548,SOUTH AFRICA
Dihlabeng (FS192),70-74 years,2161.4259972787186,SOUTH AFRICA
Dihlabeng (FS192),75+ years,2582.2528467396537,SOUTH AFRICA
Nketoana (FS193),25-29 years,5761.7996229246255,SOUTH AFRICA
Nketoana (FS193),30-34 years,5433.33669771038,SOUTH AFRICA
Nketoana (FS193),35-39 years,4201.43778067715,SOUTH AFRICA
Nketoana (FS193),40-44 years,2847.476119481491,SOUTH AFRICA
Nketoana (FS193),45-49 years,2738.6371359536765,SOUTH AFRICA
Nketoana (FS193),50-54 years,2214.3360138302705,SOUTH AFRICA
Nketoana (FS193),55-59 years,2059.304812019562,SOUTH AFRICA
Nketoana (FS193),60-64 years,1792.619604826011,SOUTH AFRICA
Nketoana (FS193),65-69 years,1436.2188694629726,SOUTH AFRICA
Nketoana (FS193),70-74 years,976.4417435311606,SOUTH AFRICA
Nketoana (FS193),75+ years,1234.9791885116333,SOUTH AFRICA
Maluti a Phofung (FS194),25-29 years,28277.826542029223,SOUTH AFRICA
Maluti a Phofung (FS194),30-34 years,25896.96451721865,SOUTH AFRICA
Maluti a Phofung (FS194),35-39 years,21277.50442452624,SOUTH AFRICA
Maluti a Phofung (FS194),40-44 years,17755.6161016142,SOUTH AFRICA
Maluti a Phofung (FS194),45-49 years,15345.484979043706,SOUTH AFRICA
Maluti a Phofung (FS194),50-54 years,12783.243494409853,SOUTH AFRICA
Maluti a Phofung (FS194),55-59 years,10701.257242798887,SOUTH AFRICA
Maluti a Phofung (FS194),60-64 years,8939.432768820712,SOUTH AFRICA
Maluti a Phofung (FS194),65-69 years,7473.434939192612,SOUTH AFRICA
Maluti a Phofung (FS194),70-74 years,5210.017743989323,SOUTH AFRICA
Maluti a Phofung (FS194),75+ years,6161.673473265233,SOUTH AFRICA
Phumelela (FS195),25-29 years,4551.265454328868,SOUTH AFRICA
Phumelela (FS195),30-34 years,4612.32136812166,SOUTH AFRICA
Phumelela (FS195),35-39 years,3578.304170011962,SOUTH AFRICA
Phumelela (FS195),40-44 years,2889.50168116394,SOUTH AFRICA
Phumelela (FS195),45-49 years,2374.3391682339493,SOUTH AFRICA
Phumelela (FS195),50-54 years,2131.5393118618454,SOUTH AFRICA
Phumelela (FS195),55-59 years,1620.7080656809244,SOUTH AFRICA
Phumelela (FS195),60-64 years,1433.0984360437756,SOUTH AFRICA
Phumelela (FS195),65-69 years,1134.9412469832014,SOUTH AFRICA
Phumelela (FS195),70-74 years,938.2524697586773,SOUTH AFRICA
Phumelela (FS195),75+ years,1040.6130336932965,SOUTH AFRICA
Mantsopa (FS196),25-29 years,5239.528596548575,SOUTH AFRICA
Mantsopa (FS196),30-34 years,4945.412105569778,SOUTH AFRICA
Mantsopa (FS196),35-39 years,3870.838585058518,SOUTH AFRICA
Mantsopa (FS196),40-44 years,2962.9893558517324,SOUTH AFRICA
Mantsopa (FS196),45-49 years,2229.5143433160592,SOUTH AFRICA
Mantsopa (FS196),50-54 years,1990.9121726867834,SOUTH AFRICA
Mantsopa (FS196),55-59 years,1686.672301372305,SOUTH AFRICA
Mantsopa (FS196),60-64 years,1470.8950080263653,SOUTH AFRICA
Mantsopa (FS196),65-69 years,1194.9412485110367,SOUTH AFRICA
Mantsopa (FS196),70-74 years,890.3899558162518,SOUTH AFRICA
Mantsopa (FS196),75+ years,839.7501105726501,SOUTH AFRICA
Moqhaka (FS201),25-29 years,12517.166655991805,SOUTH AFRICA
Moqhaka (FS201),30-34 years,13205.757911593213,SOUTH AFRICA
Moqhaka (FS201),35-39 years,11581.77765249051,SOUTH AFRICA
Moqhaka (FS201),40-44 years,10372.795386213855,SOUTH AFRICA
Moqhaka (FS201),45-49 years,9560.844729899105,SOUTH AFRICA
Moqhaka (FS201),50-54 years,8479.290310538232,SOUTH AFRICA
Moqhaka (FS201),55-59 years,7064.57274996283,SOUTH AFRICA
Moqhaka (FS201),60-64 years,6267.769328542257,SOUTH AFRICA
Moqhaka (FS201),65-69 years,4800.980510433725,SOUTH AFRICA
Moqhaka (FS201),70-74 years,3497.5226467091275,SOUTH AFRICA
Moqhaka (FS201),75+ years,4563.084897777477,SOUTH AFRICA
Ngwathe (FS203),25-29 years,9382.990655085548,SOUTH AFRICA
Ngwathe (FS203),30-34 years,9095.869152297275,SOUTH AFRICA
Ngwathe (FS203),35-39 years,7948.197920557857,SOUTH AFRICA
Ngwathe (FS203),40-44 years,6817.249909346245,SOUTH AFRICA
Ngwathe (FS203),45-49 years,5941.613795356057,SOUTH AFRICA
Ngwathe (FS203),50-54 years,4958.368949782085,SOUTH AFRICA
Ngwathe (FS203),55-59 years,5040.366929194954,SOUTH AFRICA
Ngwathe (FS203),60-64 years,4270.359111334732,SOUTH AFRICA
Ngwathe (FS203),65-69 years,4159.800534723551,SOUTH AFRICA
Ngwathe (FS203),70-74 years,2860.5261057449834,SOUTH AFRICA
Ngwathe (FS203),75+ years,3303.093854371489,SOUTH AFRICA
Metsimaholo (FS204),25-29 years,17052.67739555522,SOUTH AFRICA
Metsimaholo (FS204),30-34 years,17554.961183550207,SOUTH AFRICA
Metsimaholo (FS204),35-39 years,14377.503554107043,SOUTH AFRICA
Metsimaholo (FS204),40-44 years,11615.015319971097,SOUTH AFRICA
Metsimaholo (FS204),45-49 years,9261.431414438171,SOUTH AFRICA
Metsimaholo (FS204),50-54 years,7409.247988371746,SOUTH AFRICA
Metsimaholo (FS204),55-59 years,6109.887076461531,SOUTH AFRICA
Metsimaholo (FS204),60-64 years,5297.636094777044,SOUTH AFRICA
Metsimaholo (FS204),65-69 years,4010.7266245060764,SOUTH AFRICA
Metsimaholo (FS204),70-74 years,2699.168572714613,SOUTH AFRICA
Metsimaholo (FS204),75+ years,2607.956154186175,SOUTH AFRICA
Mafube (FS205),25-29 years,5009.155115714802,SOUTH AFRICA
Mafube (FS205),30-34 years,4878.079466434003,SOUTH AFRICA
Mafube (FS205),35-39 years,3982.061257254227,SOUTH AFRICA
Mafube (FS205),40-44 years,3247.244697621808,SOUTH AFRICA
Mafube (FS205),45-49 years,2988.1894030442313,SOUTH AFRICA
Mafube (FS205),50-54 years,2662.023351510996,SOUTH AFRICA
Mafube (FS205),55-59 years,2188.0684238289805,SOUTH AFRICA
Mafube (FS205),60-64 years,1867.483223616793,SOUTH AFRICA
Mafube (FS205),65-69 years,1529.6048796121504,SOUTH AFRICA
Mafube (FS205),70-74 years,1379.5043462494282,SOUTH AFRICA
Mafube (FS205),75+ years,1561.311531385721,SOUTH AFRICA
Emfuleni (GT421),25-29 years,73678.18278334726,SOUTH AFRICA
Emfuleni (GT421),30-34 years,67771.88582786413,SOUTH AFRICA
Emfuleni (GT421),35-39 years,53131.38040552114,SOUTH AFRICA
Emfuleni (GT421),40-44 years,43274.94853262923,SOUTH AFRICA
Emfuleni (GT421),45-49 years,38202.367440018446,SOUTH AFRICA
Emfuleni (GT421),50-54 years,36050.29776180803,SOUTH AFRICA
Emfuleni (GT421),55-59 years,33712.31347834888,SOUTH AFRICA
Emfuleni (GT421),60-64 years,28714.829069441446,SOUTH AFRICA
Emfuleni (GT421),65-69 years,21614.703115657925,SOUTH AFRICA
Emfuleni (GT421),70-74 years,14833.894176065234,SOUTH AFRICA
Emfuleni (GT421),75+ years,15898.880129212344,SOUTH AFRICA
Midvaal (GT422),25-29 years,11710.188576348264,SOUTH AFRICA
Midvaal (GT422),30-34 years,10390.241754971965,SOUTH AFRICA
Midvaal (GT422),35-39 years,8940.794789097845,SOUTH AFRICA
Midvaal (GT422),40-44 years,7475.044852101231,SOUTH AFRICA
Midvaal (GT422),45-49 years,6136.075910580418,SOUTH AFRICA
Midvaal (GT422),50-54 years,5204.4470439363095,SOUTH AFRICA
Midvaal (GT422),55-59 years,5020.110341137486,SOUTH AFRICA
Midvaal (GT422),60-64 years,4879.900050750027,SOUTH AFRICA
Midvaal (GT422),65-69 years,4498.794730613364,SOUTH AFRICA
Midvaal (GT422),70-74 years,2878.6160597878843,SOUTH AFRICA
Midvaal (GT422),75+ years,3005.789155687222,SOUTH AFRICA
Lesedi (GT423),25-29 years,12786.963251524365,SOUTH AFRICA
Lesedi (GT423),30-34 years,11033.683121313052,SOUTH AFRICA
Lesedi (GT423),35-39 years,8612.77867791156,SOUTH AFRICA
Lesedi (GT423),40-44 years,7007.831976566411,SOUTH AFRICA
Lesedi (GT423),45-49 years,5805.845485559341,SOUTH AFRICA
Lesedi (GT423),50-54 years,4752.101976627267,SOUTH AFRICA
Lesedi (GT423),55-59 years,4633.070547381047,SOUTH AFRICA
Lesedi (GT423),60-64 years,4165.798834356102,SOUTH AFRICA
Lesedi (GT423),65-69 years,3433.759187131769,SOUTH AFRICA
Lesedi (GT423),70-74 years,2581.3549569339953,SOUTH AFRICA
Lesedi (GT423),75+ years,2573.786727714595,SOUTH AFRICA
Mogale City (GT481),25-29 years,45732.48037910274,SOUTH AFRICA
Mogale City (GT481),30-34 years,43464.60343861553,SOUTH AFRICA
Mogale City (GT481),35-39 years,33202.51584789572,SOUTH AFRICA
Mogale City (GT481),40-44 years,25054.217177410384,SOUTH AFRICA
Mogale City (GT481),45-49 years,20570.832278933623,SOUTH AFRICA
Mogale City (GT481),50-54 years,19664.285857637245,SOUTH AFRICA
Mogale City (GT481),55-59 years,20247.501919428192,SOUTH AFRICA
Mogale City (GT481),60-64 years,17483.437240429004,SOUTH AFRICA
Mogale City (GT481),65-69 years,11469.507612484955,SOUTH AFRICA
Mogale City (GT481),70-74 years,6431.988387838989,SOUTH AFRICA
Mogale City (GT481),75+ years,4344.212987380824,SOUTH AFRICA
Merafong City (GT484),25-29 years,22083.793198989242,SOUTH AFRICA
Merafong City (GT484),30-34 years,20846.15764444947,SOUTH AFRICA
Merafong City (GT484),35-39 years,16950.066018701218,SOUTH AFRICA
Merafong City (GT484),40-44 years,15331.756445195108,SOUTH AFRICA
Merafong City (GT484),45-49 years,15054.025625897135,SOUTH AFRICA
Merafong City (GT484),50-54 years,12986.53032309057,SOUTH AFRICA
Merafong City (GT484),55-59 years,9723.327961954521,SOUTH AFRICA
Merafong City (GT484),60-64 years,6173.117454530862,SOUTH AFRICA
Merafong City (GT484),65-69 years,4048.457167266741,SOUTH AFRICA
Merafong City (GT484),70-74 years,2761.112816964732,SOUTH AFRICA
Merafong City (GT484),75+ years,1718.433942795313,SOUTH AFRICA
New (GT485),25-29 years,29740.945079047295,SOUTH AFRICA
New (GT485),30-34 years,27707.49065700904,SOUTH AFRICA
New (GT485),35-39 years,21413.103000891097,SOUTH AFRICA
New (GT485),40-44 years,17946.24836152497,SOUTH AFRICA
New (GT485),45-49 years,17055.46534371099,SOUTH AFRICA
New (GT485),50-54 years,16530.488224514425,SOUTH AFRICA
New (GT485),55-59 years,14136.529207730455,SOUTH AFRICA
New (GT485),60-64 years,10132.76289799672,SOUTH AFRICA
New (GT485),65-69 years,6956.184298272421,SOUTH AFRICA
New (GT485),70-74 years,3648.4885337902374,SOUTH AFRICA
New (GT485),75+ years,2342.4216798026905,SOUTH AFRICA
Umdoni (KZN212),25-29 years,13892.393904302724,SOUTH AFRICA
Umdoni (KZN212),30-34 years,12705.492067675807,SOUTH AFRICA
Umdoni (KZN212),35-39 years,9477.664528977024,SOUTH AFRICA
Umdoni (KZN212),40-44 years,6923.286736742428,SOUTH AFRICA
Umdoni (KZN212),45-49 years,5679.8118758747,SOUTH AFRICA
Umdoni (KZN212),50-54 years,4661.385920702753,SOUTH AFRICA
Umdoni (KZN212),55-59 years,4031.268701310629,SOUTH AFRICA
Umdoni (KZN212),60-64 years,3309.1537699616483,SOUTH AFRICA
Umdoni (KZN212),65-69 years,3445.9794786938414,SOUTH AFRICA
Umdoni (KZN212),70-74 years,2306.0294306600154,SOUTH AFRICA
Umdoni (KZN212),75+ years,2357.5324990702934,SOUTH AFRICA
Umzumbe (KZN213),25-29 years,12783.251058933522,SOUTH AFRICA
Umzumbe (KZN213),30-34 years,11823.16796612556,SOUTH AFRICA
Umzumbe (KZN213),35-39 years,8174.662629263947,SOUTH AFRICA
Umzumbe (KZN213),40-44 years,6680.227679783049,SOUTH AFRICA
Umzumbe (KZN213),45-49 years,5580.728892232133,SOUTH AFRICA
Umzumbe (KZN213),50-54 years,5045.967544340973,SOUTH AFRICA
Umzumbe (KZN213),55-59 years,4522.758045265833,SOUTH AFRICA
Umzumbe (KZN213),60-64 years,3998.770601470385,SOUTH AFRICA
Umzumbe (KZN213),65-69 years,2689.738273880622,SOUTH AFRICA
Umzumbe (KZN213),70-74 years,2290.4653692644797,SOUTH AFRICA
