LC,95% UI,
1.619995557,1.374357712,2.044500431
1.620287506,1.37435783,2.046139266
1.620579454,1.374357948,2.047778102
1.620871403,1.374358066,2.049416937
1.621163351,1.374358185,2.051055772
1.6214553,1.374358303,2.052694606
1.621747248,1.374358421,2.054333441
1.622039196,1.37435854,2.055972275
1.622331145,1.374358658,2.057611109
1.622623093,1.374358777,2.059249942
1.622915042,1.374358895,2.060888776
1.62320699,1.374359014,2.062527609
1.623498938,1.374359133,2.064166442
1.623790887,1.374359251,2.065805274
1.624082835,1.37435937,2.067417736
1.624374784,1.374359489,2.069030197
1.624666732,1.374359608,2.070642659
1.62495868,1.374359727,2.07225512
1.625250629,1.374359846,2.073867581
1.625542577,1.374359965,2.075480041
1.625834526,1.374360084,2.077092502
1.626126474,1.374360203,2.078704962
1.626418422,1.374360322,2.080317421
1.626710371,1.374360441,2.081929881
1.627002319,1.374360561,2.08350489
1.627294268,1.37436068,2.085079899
1.627586216,1.374360799,2.086654907
1.627878164,1.374360919,2.088229915
1.628170113,1.374361038,2.089804923
1.628462061,1.374361158,2.091379931
1.62875401,1.374361277,2.092954938
1.629045958,1.374361397,2.094529946
1.629337907,1.374361516,2.096104953
1.629629855,1.374361636,2.097679959
1.629921803,1.374361756,2.099252734
1.630213752,1.374361876,2.100825508
1.6305057,1.374361996,2.102398282
1.630797649,1.374362115,2.103971056
1.631089597,1.374362235,2.10554383
1.631381545,1.374362355,2.107116603
1.631673494,1.374362475,2.108689376
1.631965442,1.374362595,2.110262149
1.632257391,1.374362716,2.111834922
1.632549339,1.374362836,2.113407694
1.632841287,1.374362956,2.114863918
1.633133236,1.374363076,2.116320142
1.633425184,1.374363196,2.117776366
1.633717133,1.374363317,2.119232589
1.634009081,1.374363437,2.120688812
1.634301029,1.374363558,2.122145036
1.634592978,1.374363678,2.123601258
1.634884926,1.374363799,2.125057481
1.635176875,1.374363919,2.126513704
1.635468823,1.37436404,2.127969926
1.635760772,1.374364161,2.129356954
1.63605272,1.374364281,2.130743982
1.636344668,1.374364402,2.13213101
1.636636617,1.374364523,2.133518037
1.636928565,1.374364644,2.134905065
1.637220514,1.374364765,2.136292092
1.637512462,1.374364886,2.137679119
1.63780441,1.374365007,2.139066146
1.638096359,1.374365128,2.140453173
1.638388307,1.374365249,2.141840199
1.638680256,1.37436537,2.143227225
1.638972204,1.374365491,2.144614251
1.639264152,1.374365612,2.146001277
1.639556101,1.374365734,2.147388303
1.639848049,1.374365855,2.148775328
1.640139998,1.374365976,2.150162354
1.640431946,1.374366098,2.151549379
1.640723894,1.374366219,2.152936404
1.641015843,1.374366341,2.154323429
1.641307791,1.374366462,2.155710453
1.64159974,1.374366584,2.157092795
1.641891688,1.374366706,2.158475137
1.642183636,1.374366827,2.159857479
1.642475585,1.374366949,2.16123982
1.642767533,1.374367071,2.162622162
1.643059482,1.374367193,2.164004503
1.64335143,1.374367315,2.165386844
1.643643379,1.374367437,2.166769184
1.643935327,1.374367559,2.168151525
1.644227275,1.374367681,2.169533865
1.644519224,1.374367803,2.170907375
1.644811172,1.374367925,2.172280885
1.645103121,1.374368047,2.173654395
1.645395069,1.374368169,2.175027904
1.645687017,1.374368291,2.176401413
1.645978966,1.374368414,2.177774922
1.646270914,1.374368536,2.179148431
1.646562863,1.374368658,2.18052194
1.646854811,1.374368781,2.181895449
1.647146759,1.374368903,2.183268957
1.647438708,1.374369026,2.1844575
1.647730656,1.374369148,2.185646043
1.648022605,1.374369271,2.186834586
1.648314553,1.374369394,2.188023129
1.648606501,1.374369517,2.189211672
1.64889845,1.374369639,2.190400214
1.649190398,1.374369762,2.191588757
1.649482347,1.374369885,2.192777299
1.649774295,1.374370008,2.193965841
1.650066244,1.374370131,2.195154383
1.650358192,1.374370254,2.196262999
1.65065014,1.374370377,2.197371614
1.650942089,1.3743705,2.19848023
1.651234037,1.374370623,2.199588845
1.651525986,1.374370746,2.200697461
1.651817934,1.374370869,2.201806076
1.652109882,1.374370993,2.202914691
1.652401831,1.374371116,2.204023306
1.652693779,1.374371239,2.20513192
1.652985728,1.374371363,2.206240535
1.653277676,1.374371486,2.208023421
1.653569624,1.37437161,2.209806307
1.653861573,1.374371733,2.211589193
1.654153521,1.374371857,2.213372079
1.65444547,1.37437198,2.215154964
1.654737418,1.374372104,2.216937849
1.655029366,1.374372228,2.218720734
1.655321315,1.374372352,2.220503618
1.655613263,1.374372475,2.222286503
1.655905212,1.374372599,2.224069387
1.65619716,1.374372723,2.225523099
1.656489109,1.374372847,2.226976812
1.656781057,1.374372971,2.228430525
1.657073005,1.374373095,2.229884237
1.657364954,1.374373219,2.231337949
1.657656902,1.374373343,2.232791661
1.657948851,1.374373468,2.234245373
1.658240799,1.374373592,2.235699084
1.658532747,1.374373716,2.237152796
1.658824696,1.37437384,2.238606507
1.659116644,1.374373965,2.239999016
1.659408593,1.374374089,2.241391525
1.659700541,1.374374214,2.242784034
1.659992489,1.374374338,2.244176543
1.660284438,1.374374463,2.245569052
1.660576386,1.374374587,2.24696156
1.660868335,1.374374712,2.248354068
1.661160283,1.374374836,2.249746576
1.661452231,1.374374961,2.251139084
1.66174418,1.374375086,2.252531592
1.662036128,1.374375211,2.253924099
1.662328077,1.374375336,2.255316607
1.662620025,1.37437546,2.256709114
1.662911973,1.374375585,2.258101621
1.663203922,1.37437571,2.259494127
1.66349587,1.374375835,2.260886634
1.663787819,1.37437596,2.26227914
1.664079767,1.374376086,2.263671647
1.664371716,1.374376211,2.265064153
1.664663664,1.374376336,2.266456658
1.664955612,1.374376461,2.267849164
1.665247561,1.374376586,2.26924167
1.665539509,1.374376712,2.270634175
1.665831458,1.374376837,2.27202668
1.666123406,1.374376963,2.273419185
1.666415354,1.374377088,2.27481169
1.666707303,1.374377214,2.276204194
1.666999251,1.374377339,2.277596699
1.6672912,1.374377465,2.278989203
1.667583148,1.37437759,2.280381707
1.667875096,1.374377716,2.281760131
1.668167045,1.374377842,2.283138555
1.668458993,1.374377968,2.28451698
1.668750942,1.374378093,2.285895403
1.66904289,1.374378219,2.287273827
1.669334838,1.374378345,2.288652251
1.669626787,1.374378471,2.290030674
