LC,95% UI,
7.223417292,2.933079018,15.30960182
7.234749836,2.935019295,15.34626936
7.246074158,2.936956468,15.38292438
7.257390303,2.938890549,15.41956701
7.268698314,2.94082155,15.45619738
7.279998235,2.942749484,15.49281559
7.291290108,2.944674361,15.52942178
7.302573977,2.946596194,15.56601607
7.313849883,2.948514994,15.60259856
7.325117869,2.950430772,15.63916939
7.336377976,2.952343541,15.67572867
7.347630246,2.95425331,15.71227652
7.358874718,2.956160093,15.74881305
7.370111436,2.9580639,15.78533839
7.381340437,2.959964741,15.82185264
7.392561764,2.961874424,15.85835592
7.403775455,2.964113617,15.89484835
7.414981549,2.966349719,15.93133005
7.426180087,2.96858274,15.96780111
7.437371106,2.97081269,16.00426167
7.448554646,2.973039582,16.04071182
7.459730744,2.975263424,16.07715168
7.470899439,2.977484228,16.11358137
7.482060767,2.979702005,16.15000098
7.493214768,2.981916765,16.18641064
7.504361476,2.984128518,16.22281044
7.51550093,2.986337275,16.2592005
7.526633166,2.988543045,16.29558093
7.53775822,2.99074584,16.33195183
7.548876128,2.99294567,16.3683133
7.559986925,2.995142544,16.40466545
7.571090647,2.997336473,16.4410084
7.582187329,2.999527467,16.47734223
7.593277006,3.001715535,16.51366706
7.604359712,3.003900688,16.54998298
7.615435482,3.006082936,16.5862901
7.626504349,3.008262288,16.62243967
7.637566348,3.010438754,16.65528115
7.648621512,3.012612344,16.68810279
7.659669873,3.014783067,16.72090474
7.670711466,3.016950934,16.75368713
7.681746323,3.019115953,16.78645013
7.692774476,3.021278135,16.81919387
7.703795957,3.023437488,16.85191849
7.714810799,3.025594022,16.88462413
7.725819033,3.027747747,16.91731095
7.73682069,3.029898671,16.94997908
7.747815803,3.032053307,16.98262865
7.758804401,3.034205194,17.01525981
7.769786516,3.036354303,17.04787269
7.780762178,3.038500641,17.08046743
7.791731417,3.040644218,17.11304416
7.802694264,3.042785044,17.14560302
7.813650748,3.044923126,17.17814414
7.8246009,3.047058475,17.21066766
7.835544747,3.049191099,17.24317369
7.84648232,3.051321007,17.27566238
7.857413647,3.053448208,17.30813386
7.868338757,3.05557271,17.34058824
7.879257679,3.057694523,17.37302566
7.89017044,3.059813654,17.40544625
7.901077069,3.061930113,17.43785012
7.911977594,3.064043909,17.47023741
7.922872043,3.066155049,17.50260823
7.933760442,3.068263542,17.53496271
7.944642818,3.070369398,17.56730097
7.9555192,3.072472623,17.59962313
7.966389613,3.074573227,17.6319293
7.977254085,3.076671218,17.66421962
7.988112641,3.078766605,17.69649418
7.998965309,3.080859394,17.72875312
8.009812113,3.082949596,17.76099655
8.020653079,3.085037217,17.79553662
8.031488235,3.087122266,17.83134722
8.042317603,3.089204752,17.86715474
8.053141211,3.090767129,17.90295922
8.063959082,3.092263035,17.93876072
8.074771243,3.093756661,17.97455931
8.085577716,3.095248014,18.01035504
8.096378528,3.096737104,18.04614796
8.107173702,3.098223939,18.08193813
8.117963262,3.099708529,18.11772561
8.128747232,3.101190883,18.15351044
8.139525637,3.102671008,18.18929268
8.150298499,3.104148914,18.22507238
8.161065842,3.10562461,18.2608496
8.171827689,3.107098103,18.29662439
8.182584063,3.108569403,18.3323968
8.193334988,3.110038517,18.36816688
8.204080485,3.111505455,18.40393468
8.214820578,3.112970224,18.43970026
8.225555288,3.114432833,18.47546365
8.236284639,3.115893289,18.51122492
8.247008652,3.117351602,18.5469841
8.257727348,3.118807778,18.58274126
8.26844075,3.120261827,18.61849643
8.27914888,3.121713755,18.65424966
8.289851758,3.123163572,18.690001
8.300549406,3.124611284,18.72575051
8.311241846,3.126056899,18.76149821
8.321929097,3.127500426,18.79724417
8.332611181,3.128941872,18.83298842
8.343288118,3.130381244,18.86873101
8.35395993,3.13221989,18.90447198
8.364626635,3.134121148,18.94021138
8.375288256,3.13602007,18.97594926
8.38594481,3.137916663,19.01168565
8.39659632,3.139810936,19.0474206
8.407242803,3.141702895,19.08315415
8.417884281,3.143592549,19.11888634
8.428520772,3.145479905,19.15461722
8.439152295,3.147364971,19.19034682
8.449778871,3.149247753,19.22607519
8.460400517,3.151128259,19.26180236
8.471017254,3.153006497,19.29752838
8.481629099,3.154882474,19.33325329
8.492236072,3.156756196,19.36897713
8.502838191,3.158620233,19.40469993
8.513435474,3.160027229,19.44042173
8.524027939,3.161432305,19.47614257
8.534615606,3.162835468,19.51186249
8.545198492,3.164236723,19.54758153
8.555776614,3.165636076,19.58329973
8.566349991,3.167033533,19.61901711
8.576918639,3.168429101,19.65473372
8.587482578,3.169822786,19.69044959
8.598041824,3.171214592,19.72616476
8.608596394,3.172604527,19.76187926
8.619146306,3.173992595,19.79759313
8.629691576,3.175378804,19.8333064
8.640232222,3.176763158,19.86901911
8.65076826,3.178145663,19.90473129
8.661299707,3.179526325,19.94044297
8.67182658,3.180905151,19.97615419
8.682348894,3.182282145,20.01186497
8.692866668,3.183657312,20.04757536
8.703379916,3.18503066,20.08328539
8.713888654,3.186402193,20.11899508
8.7243929,3.187771918,20.15470446
8.734892668,3.189139838,20.19041358
8.745387975,3.190505961,20.22612245
8.755878836,3.191870291,20.26183111
8.766365266,3.193232835,20.2975396
8.776847282,3.194593596,20.33324793
8.787324899,3.195952582,20.36895614
8.797798132,3.197309797,20.40466426
8.808266996,3.198665246,20.44037231
8.818731506,3.200018936,20.47608034
8.829191677,3.201370871,20.51178835
8.839647524,3.202721056,20.54749639
8.850099062,3.204069497,20.58320448
8.860546306,3.2054162,20.61891264
8.87098927,3.206761168,20.65462091
8.881427968,3.208104408,20.69032931
8.891862415,3.209445925,20.72603786
8.902292626,3.210785723,20.7617466
8.912718614,3.212123809,20.79745555
8.923140393,3.213460186,20.83316473
8.933557978,3.214794861,20.86887418
8.943971383,3.216127838,20.90458391
8.954380621,3.217459121,20.94029395
8.964785706,3.218788717,20.97600433
8.975186651,3.22011663,21.01171506
8.985583471,3.221445465,21.04742618
8.995976179,3.222775852,21.0831377
9.006364788,3.224104568,21.11884966
9.016749311,3.225431617,21.15456207
9.027129763,3.226757005,21.19027496
9.037506155,3.228080735,21.22598834
9.0478785,3.229402813,21.26170225
